client_num;customer_age;gender;dependent_count;education_level;marital_status;state_cd;zipcode;car_owner;house_owner;personal_loan;contact;customer_job;income;cust_satisfaction_score;card_category;annual_fees;activation_30_days;customer_acq_cost;week_start_date;week_num;qtr;current_year;credit_limit;total_revolving_bal;total_trans_amt;total_trans_vol;avg_utilization_ratio;use_chip;exp_type;interest_earned;delinquent_acc
807589908;38;F;3;High School;Single;TX;91750;yes;no;no;cellular;Retirees;52914;3;Blue;175;0;77;03-12-2023;Week-49;Q4;2023;1778;822;4189;80;0.462;Swipe ;Grocery;377.01;0
807593058;55;F;2;Graduate;Single;CA;91750;no;yes;no;unknown;Retirees;19984;3;Blue;125;1;97;03-12-2023;Week-49;Q4;2023;5317;0;2003;29;0;Swipe ;Grocery;520.78;0
807596358;53;M;2;Unknown;Married;NY;91750;yes;no;no;cellular;Selfemployeed;72580;4;Blue;175;0;88;03-12-2023;Week-49;Q4;2023;13884;1204;4650;70;0.087;Swipe ;Grocery;883.5;0
807600633;45;M;3;Graduate;Married;FL;91750;no;no;no;cellular;Blue-collar;98894;4;Blue;375;1;100;03-12-2023;Week-49;Q4;2023;9856;671;5408;83;0.068;Chip ;Fuel;811.2;0
807604233;50;M;2;High School;Married;CA;91750;no;yes;yes;cellular;White-collar;91268;4;Blue;300;0;83;03-12-2023;Week-49;Q4;2023;11114;2482;5044;81;0.223;Swipe ;Entertainment;756.6;0
807722658;55;M;2;Post-Graduate;Single;CA;91750;no;no;no;cellular;White-collar;77236;4;Blue;370;0;116;03-12-2023;Week-49;Q4;2023;2429;1250;4761;99;0.515;Swipe ;Bills;285.66;0
807915408;32;M;0;Post-Graduate;Married;TX;91750;no;no;no;cellular;Govt;64538;3;Blue;250;0;85;03-12-2023;Week-49;Q4;2023;6602;0;4479;82;0;Swipe ;Bills;761.43;0
807946833;55;F;1;Graduate;Single;TX;91750;no;no;no;cellular;Selfemployeed;32334;5;Blue;125;0;49;03-12-2023;Week-49;Q4;2023;1791;0;2771;36;0;Swipe ;Travel;554.2;0
807964908;62;M;1;Graduate;Married;NJ;91750;no;no;no;cellular;Selfemployeed;14975;4;Blue;480;0;77;03-12-2023;Week-49;Q4;2023;8013;2025;1481;45;0.253;Swipe ;Fuel;103.67;0
807971658;57;M;2;Unknown;Single;CA;91701;no;no;no;unknown;Businessman;145800;4;Blue;290;0;91;03-12-2023;Week-49;Q4;2023;3669;2517;13931;112;0.686;Swipe ;Food;2368.27;0
807977808;57;M;1;High School;Single;CA;90250;no;yes;no;telephone;White-collar;136576;4;Blue;245;0;94;03-12-2023;Week-49;Q4;2023;3246;2517;13671;103;0.775;Chip ;Food;1367.1;0
807986133;48;F;4;Graduate;Single;FL;91750;no;yes;yes;cellular;Blue-collar;12315;4;Blue;245;1;113;03-12-2023;Week-49;Q4;2023;6584;1817;1353;35;0.276;Swipe ;Bills;230.01;0
807990108;50;F;2;Graduate;Married;FL;91750;yes;yes;no;telephone;White-collar;35422;5;Blue;150;0;91;03-12-2023;Week-49;Q4;2023;11362;0;3197;61;0;Chip ;Food;799.25;0
808045833;53;F;3;Uneducated;Married;CA;90250;yes;no;no;unknown;Businessman;224579;5;Blue;375;1;84;03-12-2023;Week-49;Q4;2023;7659;1698;15860;105;0.222;Chip ;Grocery;1586;0
808169358;37;F;3;Graduate;Married;TX;91750;no;yes;no;unknown;Selfemployeed;14975;4;Blue;295;1;81;03-12-2023;Week-49;Q4;2023;12291;2289;1683;50;0.186;Swipe ;Fuel;471.24;0
808273533;51;F;3;High School;Married;FL;91750;yes;yes;no;cellular;White-collar;20790;5;Blue;195;0;50;03-12-2023;Week-49;Q4;2023;1818;0;2054;55;0;Swipe ;Entertainment;205.4;0
808279158;38;M;2;Graduate;Married;CA;91750;no;yes;no;cellular;Businessman;117352;3;Blue;440;1;138;03-12-2023;Week-49;Q4;2023;11765;1429;8914;99;0.121;Swipe ;Food;1069.68;0
808281483;44;M;3;Post-Graduate;Married;TX;91750;no;yes;no;cellular;Selfemployeed;55159;4;Blue;360;1;95;03-12-2023;Week-49;Q4;2023;2665;2157;4249;76;0.809;Swipe ;Entertainment;1232.21;0
808284783;43;F;3;High School;Unknown;NY;91750;yes;no;yes;cellular;Retirees;19028;5;Blue;200;0;83;03-12-2023;Week-49;Q4;2023;1438.3;0;1951;44;0;Swipe ;Bills;468.24;0
808287408;63;M;2;High School;Married;FL;91750;yes;yes;no;cellular;Businessman;114207;4;Blue;175;1;78;03-12-2023;Week-49;Q4;2023;29227;1151;8420;100;0.039;Swipe ;Bills;1347.2;0
808292958;54;F;1;Doctorate;Unknown;CA;91750;yes;no;yes;unknown;Selfemployeed;29509;4;Blue;175;1;47;03-12-2023;Week-49;Q4;2023;1438.3;495;2546;40;0.344;Swipe ;Food;534.66;0
808527183;60;M;1;High School;Single;TX;91750;no;yes;no;cellular;White-collar;73524;4;Blue;390;0;108;03-12-2023;Week-49;Q4;2023;1489;949;4669;94;0.637;Swipe ;Food;513.59;0
808669083;56;M;4;Unknown;Married;FL;91750;no;yes;yes;cellular;White-collar;89957;5;Blue;300;1;70;03-12-2023;Week-49;Q4;2023;1438.3;0;5015;68;0;Swipe ;Food;601.8;0
808675083;43;M;4;High School;Married;TX;91750;no;yes;no;cellular;White-collar;43842;5;Blue;325;1;103;03-12-2023;Week-49;Q4;2023;4235;1675;3862;76;0.396;Chip ;Food;1004.12;0
808681158;65;F;0;High School;Single;PA;91750;yes;no;no;unknown;Selfemployeed;12150;5;Blue;405;1;76;03-12-2023;Week-49;Q4;2023;2564;2379;1343;35;0.928;Swipe ;Fuel;161.16;0
808705758;50;F;2;Graduate;Single;TX;91750;no;no;no;telephone;Selfemployeed;14975;4;Blue;420;1;111;03-12-2023;Week-49;Q4;2023;20348;1732;1624;27;0.085;Swipe ;Grocery;211.12;0
808732458;44;F;3;Uneducated;Single;CA;91750;yes;no;no;cellular;White-collar;32900;5;Blue;100;0;143;03-12-2023;Week-49;Q4;2023;6626;1558;2838;49;0.235;Swipe ;Fuel;539.22;0
808743558;43;M;4;Uneducated;Married;NY;91750;no;no;yes;cellular;Retirees;79058;5;Blue;360;1;69;03-12-2023;Week-49;Q4;2023;4540;2517;4804;66;0.554;Swipe ;Grocery;576.48;0
808747233;44;F;3;Uneducated;Married;TX;91750;no;yes;no;cellular;Blue-collar;29998;5;Silver;365;1;99;03-12-2023;Week-49;Q4;2023;34516;0;2573;55;0;Swipe ;Grocery;617.52;1
808750458;44;F;2;Post-Graduate;Married;CA;91750;no;no;yes;cellular;Retirees;23290;5;Blue;385;1;110;03-12-2023;Week-49;Q4;2023;10029;606;2192;58;0.06;Swipe ;Fuel;613.76;1
808753758;48;F;1;Uneducated;Unknown;TX;91750;no;yes;no;cellular;Govt;50528;5;Blue;300;0;81;03-12-2023;Week-49;Q4;2023;29695;1525;4109;71;0.051;Swipe ;Fuel;657.44;1
808756458;48;F;3;Graduate;Single;NY;91750;yes;yes;no;cellular;Selfemployeed;42845;4;Blue;200;0;65;03-12-2023;Week-49;Q4;2023;13189;1205;3821;83;0.091;Chip ;Fuel;305.68;1
808796208;46;F;2;Graduate;Married;TX;91750;no;yes;no;cellular;Selfemployeed;14975;3;Blue;355;1;118;03-12-2023;Week-49;Q4;2023;5476;2517;1532;44;0.46;Swipe ;Entertainment;413.64;1
808891983;55;F;2;Graduate;Married;FL;91750;no;yes;no;cellular;White-collar;48489;4;Blue;100;1;116;03-12-2023;Week-49;Q4;2023;6250;1835;4042;60;0.294;Swipe ;Fuel;444.62;1
808897683;45;F;3;Unknown;Single;TX;91750;no;no;no;cellular;Selfemployeed;35630;4;Blue;440;1;120;03-12-2023;Week-49;Q4;2023;30271;1406;3231;47;0.046;Swipe ;Bills;743.13;1
808903308;52;F;3;Graduate;Single;CA;91750;yes;no;no;cellular;Govt;29007;5;Blue;435;1;88;03-12-2023;Week-49;Q4;2023;2471;0;2519;35;0;Swipe ;Entertainment;453.42;1
808909008;49;F;2;Graduate;Married;NJ;91750;no;yes;no;unknown;Selfemployeed;14272;4;Blue;365;1;107;03-12-2023;Week-49;Q4;2023;1438.3;0;1448;31;0;Swipe ;Bills;362;1
808950108;53;M;0;Unknown;Single;CA;91750;yes;yes;no;cellular;Govt;60855;5;Blue;325;1;161;03-12-2023;Week-49;Q4;2023;1438.3;859;4409;72;0.597;Swipe ;Bills;529.08;1
808964433;60;F;1;Doctorate;Single;NY;91750;yes;yes;no;cellular;Selfemployeed;14975;4;Blue;195;1;75;03-12-2023;Week-49;Q4;2023;8693;1378;1594;45;0.159;Swipe ;Bills;334.74;1
808967883;45;M;2;Graduate;Married;TX;91750;no;no;yes;cellular;Businessman;92084;3;Blue;350;1;107;03-12-2023;Week-49;Q4;2023;2089;1262;5069;76;0.604;Swipe ;Food;1368.63;0
808981608;45;F;3;Unknown;Married;NY;91750;no;yes;no;cellular;Selfemployeed;53997;5;Blue;125;1;77;03-12-2023;Week-49;Q4;2023;5452;540;4220;66;0.099;Swipe ;Fuel;759.6;0
809068983;43;M;3;Graduate;Single;TX;91750;no;yes;no;cellular;Blue-collar;96710;3;Blue;245;1;101;03-12-2023;Week-49;Q4;2023;3511;0;5238;82;0;Chip ;Bills;523.8;0
809071083;36;M;2;Uneducated;Married;NJ;91750;no;no;no;cellular;Selfemployeed;70005;4;Blue;445;1;116;03-12-2023;Week-49;Q4;2023;2346;2150;4592;90;0.916;Swipe ;Fuel;688.8;0
809092458;37;M;3;Doctorate;Single;FL;91750;no;yes;no;cellular;Businessman;95840;5;Blue;455;1;135;03-12-2023;Week-49;Q4;2023;2517;1336;5211;83;0.531;Swipe ;Bills;1094.31;0
809127858;44;M;3;Graduate;Single;NY;91750;yes;no;no;cellular;White-collar;79187;5;Blue;150;0;99;03-12-2023;Week-49;Q4;2023;2275;1219;4807;72;0.536;Swipe ;Entertainment;1249.82;0
809147283;51;F;1;Graduate;Married;TX;91750;no;yes;yes;cellular;Businessman;197655;5;Gold;150;0;89;03-12-2023;Week-49;Q4;2023;15987;1372;15058;109;0.086;Chip ;Grocery;2258.7;0
809164083;36;F;1;Unknown;Single;CA;91750;no;no;no;cellular;Selfemployeed;14319;4;Blue;405;0;52;03-12-2023;Week-49;Q4;2023;2619;1779;1450;37;0.679;Swipe ;Bills;188.5;0
809169858;56;M;1;Uneducated;Married;NY;91750;no;yes;yes;cellular;Govt;107252;4;Blue;300;1;169;03-12-2023;Week-49;Q4;2023;18224;1383;7728;93;0.076;Swipe ;Bills;695.52;0
809276808;44;M;5;Graduate;Married;FL;91750;yes;yes;no;cellular;Govt;73879;3;Blue;225;1;146;03-12-2023;Week-49;Q4;2023;7299;0;4678;83;0;Swipe ;Food;1263.06;0
809290308;39;M;1;Graduate;Married;TX;91750;no;no;no;unknown;Retirees;18361;5;Blue;435;1;95;03-12-2023;Week-49;Q4;2023;3540;1173;1912;45;0.331;Swipe ;Bills;420.64;0
809292483;41;F;3;Unknown;Married;CA;91750;yes;yes;no;cellular;Selfemployeed;10340;5;Silver;390;1;51;03-12-2023;Week-49;Q4;2023;8128;1846;1224;32;0.227;Swipe ;Entertainment;171.36;0
809296308;58;F;0;Graduate;Single;NY;91750;yes;yes;no;unknown;Selfemployeed;11733;4;Blue;245;1;95;03-12-2023;Week-49;Q4;2023;21526;2332;1313;37;0.108;Swipe ;Bills;183.82;0
809307108;51;F;1;Graduate;Married;NY;91750;yes;yes;no;cellular;Blue-collar;53754;4;Blue;95;1;81;03-12-2023;Week-49;Q4;2023;2021;1182;4209;77;0.585;Swipe ;Food;968.07;0
809311758;49;M;3;Uneducated;Unknown;NY;91750;yes;yes;yes;cellular;Selfemployeed;62038;4;Silver;295;0;104;03-12-2023;Week-49;Q4;2023;25219;1503;4429;87;0.06;Swipe ;Fuel;1240.12;0
809320908;42;M;3;Post-Graduate;Married;NY;91750;no;yes;no;cellular;Govt;52222;5;Blue;300;0;92;03-12-2023;Week-49;Q4;2023;5951;0;4160;84;0;Swipe ;Entertainment;915.2;0
809342208;42;F;2;Doctorate;Married;FL;91750;no;no;no;cellular;Selfemployeed;20032;5;Blue;390;0;105;03-12-2023;Week-49;Q4;2023;1438.3;0;2005;47;0;Swipe ;Fuel;300.75;0
809358708;62;F;1;Graduate;Single;TX;91750;no;no;no;unknown;White-collar;38192;5;Blue;250;0;130;03-12-2023;Week-49;Q4;2023;34516;2135;3514;63;0.062;Swipe ;Grocery;386.54;0
809360883;36;F;3;Graduate;Single;TX;91750;no;yes;no;unknown;Businessman;35177;4;Blue;245;1;58;03-12-2023;Week-49;Q4;2023;17673;1783;3160;59;0.101;Chip ;Bills;600.4;0
809363958;52;M;1;Graduate;Single;FL;91750;yes;no;yes;cellular;Govt;52641;5;Blue;100;0;54;03-12-2023;Week-49;Q4;2023;3881;0;4177;66;0;Chip ;Food;626.55;0
809378133;55;M;1;Graduate;Single;TX;91750;no;yes;no;cellular;White-collar;82924;5;Blue;445;1;87;03-12-2023;Week-49;Q4;2023;1521;0;4880;79;0;Swipe ;Bills;390.4;0
809425533;33;M;1;Graduate;Single;NY;91750;no;no;no;cellular;Businessman;111135;4;Silver;300;0;69;03-12-2023;Week-49;Q4;2023;15785;1174;8097;105;0.074;Swipe ;Bills;1862.31;0
809440008;38;F;1;Graduate;Single;TX;91750;no;no;yes;cellular;Selfemployeed;31745;4;Blue;125;1;90;03-12-2023;Week-49;Q4;2023;2069;550;2716;43;0.266;Swipe ;Entertainment;706.16;0
809445858;40;M;3;Graduate;Single;TX;91750;no;yes;no;cellular;White-collar;89370;3;Blue;200;1;99;03-12-2023;Week-49;Q4;2023;1755;750;5000;79;0.427;Swipe ;Food;1100;0
809452383;60;M;2;Graduate;Single;CA;91750;yes;yes;no;cellular;Govt;76002;5;Blue;340;1;100;03-12-2023;Week-49;Q4;2023;1438.3;0;4733;89;0;Swipe ;Bills;1230.58;0
809459733;43;M;2;High School;Single;NY;91750;no;yes;no;unknown;Businessman;129222;4;Blue;330;0;81;03-12-2023;Week-49;Q4;2023;3220;0;13339;90;0;Swipe ;Entertainment;1600.68;0
809464608;57;F;3;Graduate;Single;TX;91750;no;no;yes;cellular;Selfemployeed;31547;4;Silver;355;0;65;03-12-2023;Week-49;Q4;2023;34516;2517;2691;42;0.073;Swipe ;Grocery;753.48;0
809538783;47;M;1;Uneducated;Married;NY;91750;no;yes;no;telephone;Govt;50528;4;Blue;125;0;81;03-12-2023;Week-49;Q4;2023;1438.3;1058;4109;72;0.736;Chip ;Travel;821.8;0
809540733;51;M;2;Uneducated;Single;NJ;91750;yes;no;no;telephone;Businessman;163579;4;Blue;150;1;81;03-12-2023;Week-49;Q4;2023;11358;1425;14327;92;0.125;Swipe ;Food;859.62;0
809559933;50;F;4;Graduate;Single;TX;91750;no;no;yes;cellular;Selfemployeed;29167;5;Blue;490;0;45;03-12-2023;Week-49;Q4;2023;4462;706;2526;41;0.158;Chip ;Entertainment;505.2;0
809565183;40;F;5;Graduate;Unknown;TX;91750;yes;yes;no;cellular;Retirees;31188;4;Blue;225;1;72;03-12-2023;Week-49;Q4;2023;1842;625;2650;43;0.339;Chip ;Fuel;424;0
809582058;62;M;1;Uneducated;Married;NJ;91750;yes;no;no;cellular;Selfemployeed;60939;4;Blue;125;1;172;03-12-2023;Week-49;Q4;2023;1761;1249;4410;73;0.709;Chip ;Food;1058.4;0
809589783;43;M;4;Graduate;Single;CA;90029;no;yes;no;unknown;White-collar;147581;3;Silver;320;0;160;03-12-2023;Week-49;Q4;2023;16268;817;13969;120;0.05;Chip ;Travel;2374.73;0
809599158;39;F;3;High School;Single;TX;91750;no;yes;no;unknown;Selfemployeed;14975;4;Silver;110;1;66;03-12-2023;Week-49;Q4;2023;34516;0;1626;28;0;Chip ;Food;390.24;0
809608533;51;F;4;Graduate;Married;CA;91750;yes;no;no;unknown;Selfemployeed;14129;5;Blue;385;0;110;03-12-2023;Week-49;Q4;2023;18206;1586;1439;48;0.087;Swipe ;Travel;86.34;0
809616108;55;F;3;Graduate;Married;NY;91750;no;no;no;unknown;Blue-collar;32690;4;Blue;360;1;97;03-12-2023;Week-49;Q4;2023;1568;0;2812;59;0;Swipe ;Bills;281.2;0
809620833;53;F;2;High School;Single;TX;91750;no;yes;yes;unknown;Retirees;25531;5;Blue;430;1;76;03-12-2023;Week-49;Q4;2023;9293;0;2314;59;0;Swipe ;Bills;555.36;0
809626983;29;F;1;Graduate;Married;SC;91750;yes;yes;no;cellular;Govt;32510;3;Blue;485;1;90;03-12-2023;Week-49;Q4;2023;1670;0;2790;37;0;Swipe ;Food;585.9;0
809631483;43;M;3;Unknown;Married;FL;91750;yes;yes;no;cellular;Businessman;63157;5;Blue;495;1;43;03-12-2023;Week-49;Q4;2023;32106;0;4452;83;0;Swipe ;Bills;356.16;0
809797158;42;F;2;High School;Single;TX;91750;no;yes;no;unknown;Retirees;39478;4;Blue;150;0;91;03-12-2023;Week-49;Q4;2023;19366;1592;3627;66;0.082;Swipe ;Entertainment;435.24;0
809809008;36;M;2;Graduate;Married;NY;91750;yes;yes;no;cellular;Businessman;69033;4;Blue;470;0;51;03-12-2023;Week-49;Q4;2023;3111;1541;4570;68;0.495;Online ;Entertainment;1142.5;0
809811858;62;F;0;Unknown;Married;CA;91750;yes;no;no;cellular;Govt;29251;5;Blue;100;0;81;03-12-2023;Week-49;Q4;2023;1504;0;2530;43;0;Swipe ;Bills;278.3;0
809818008;38;F;1;Graduate;Single;FL;91750;no;yes;no;unknown;White-collar;25106;4;Blue;405;1;113;03-12-2023;Week-49;Q4;2023;12893;1620;2300;60;0.126;Swipe ;Travel;437;0
809825358;41;F;2;Doctorate;Married;TX;91750;no;yes;no;cellular;Selfemployeed;7865;4;Blue;420;1;91;03-12-2023;Week-49;Q4;2023;3428;1566;1155;34;0.457;Swipe ;Entertainment;69.3;0
809844108;35;M;0;Doctorate;Single;NY;91750;no;no;no;cellular;Blue-collar;77770;5;Blue;290;0;73;03-12-2023;Week-49;Q4;2023;8086;0;4775;78;0;Swipe ;Fuel;1002.75;0
809846283;37;F;2;Unknown;Married;CA;91750;no;no;no;cellular;White-collar;51997;5;Blue;100;1;41;03-12-2023;Week-49;Q4;2023;1438.3;0;4154;78;0;Online ;Entertainment;1080.04;0
809849358;52;F;3;Post-Graduate;Single;NY;91750;yes;no;yes;cellular;Blue-collar;31796;4;Blue;125;0;54;03-12-2023;Week-49;Q4;2023;1720;0;2719;36;0;Chip ;Bills;543.8;0
809855808;38;F;1;High School;Married;TX;91750;no;yes;no;cellular;Blue-collar;12149;4;Blue;450;1;96;03-12-2023;Week-49;Q4;2023;5207;1650;1339;20;0.317;Swipe ;Bills;80.34;0
809937933;56;F;1;Graduate;Unknown;CA;91750;yes;yes;no;cellular;Selfemployeed;59766;3;Blue;100;1;88;03-12-2023;Week-49;Q4;2023;2470;2013;4384;82;0.815;Chip ;Entertainment;1139.84;0
809941233;49;F;4;Doctorate;Single;NY;91750;no;no;yes;cellular;Selfemployeed;12776;3;Silver;175;1;90;03-12-2023;Week-49;Q4;2023;3074;2390;1377;38;0.777;Swipe ;Fuel;316.71;0
809951133;35;F;2;Graduate;Married;TX;91750;yes;yes;no;unknown;Govt;21755;4;Blue;220;0;111;03-12-2023;Week-49;Q4;2023;34516;0;2115;24;0;Swipe ;Entertainment;423;0
809954133;35;M;3;Uneducated;Married;NY;91750;no;yes;no;cellular;White-collar;96203;3;Blue;320;1;73;03-12-2023;Week-49;Q4;2023;5013;0;5223;84;0;Swipe ;Fuel;626.76;0
809959683;50;F;1;Graduate;Married;FL;91750;no;no;no;cellular;Blue-collar;16353;3;Blue;405;0;77;03-12-2023;Week-49;Q4;2023;19159;2108;1813;52;0.11;Swipe ;Bills;108.78;0
809962908;55;F;3;Graduate;Single;NY;91750;no;no;no;telephone;Retirees;18302;5;Blue;125;1;41;03-12-2023;Week-49;Q4;2023;8171;852;1909;52;0.104;Swipe ;Entertainment;324.53;0
809966058;52;M;0;Unknown;Married;FL;91750;no;no;no;cellular;Businessman;69002;4;Blue;355;1;101;03-12-2023;Week-49;Q4;2023;2835;1860;4569;81;0.656;Swipe ;Fuel;1187.94;0
809967783;60;F;2;Graduate;Married;CA;91750;no;yes;yes;cellular;Selfemployeed;23250;5;Blue;355;1;96;03-12-2023;Week-49;Q4;2023;3038;1539;2189;54;0.507;Swipe ;Entertainment;612.92;0
809976033;53;F;2;Post-Graduate;Single;NV;91750;yes;no;no;unknown;Selfemployeed;14975;4;Blue;350;0;149;03-12-2023;Week-49;Q4;2023;7819;1560;1582;25;0.2;Swipe ;Bills;158.2;0
809978733;50;M;2;Graduate;Married;TX;91750;no;no;yes;cellular;Retirees;61269;4;Blue;245;0;83;03-12-2023;Week-49;Q4;2023;1438.3;746;4415;77;0.519;Chip ;Bills;1192.05;0
809984133;33;F;3;Graduate;Married;CA;91750;no;no;no;cellular;Govt;31960;4;Blue;270;1;113;03-12-2023;Week-49;Q4;2023;32056;1887;2730;68;0.059;Swipe ;Grocery;737.1;0
809990883;45;F;4;Unknown;Married;CA;91750;no;yes;no;cellular;Selfemployeed;20552;5;Blue;360;1;111;03-12-2023;Week-49;Q4;2023;2423;1773;2038;64;0.732;Swipe ;Bills;203.8;0
810040908;50;F;5;Post-Graduate;Married;CA;90025;yes;no;no;cellular;Businessman;231576;5;Blue;100;0;82;03-12-2023;Week-49;Q4;2023;3787;824;16220;120;0.218;Swipe ;Grocery;4379.4;0
810201783;43;F;4;Uneducated;Married;FL;91750;no;no;no;cellular;Selfemployeed;32041;5;Blue;140;1;82;03-12-2023;Week-49;Q4;2023;3119;1328;2740;62;0.426;Swipe ;Bills;520.6;0
810220833;37;F;3;High School;Married;TX;91750;yes;yes;yes;telephone;Selfemployeed;14975;4;Silver;300;1;116;03-12-2023;Week-49;Q4;2023;15871;2086;1562;43;0.131;Swipe ;Bills;93.72;0
810261633;53;F;2;High School;Single;NY;91750;yes;yes;no;cellular;Businessman;193105;4;Blue;405;1;123;03-12-2023;Week-49;Q4;2023;9682;1727;14991;95;0.178;Swipe ;Fuel;2398.56;0
810271083;44;F;3;Unknown;Married;TX;91750;yes;no;no;cellular;Selfemployeed;22759;4;Blue;200;0;97;03-12-2023;Week-49;Q4;2023;14897;0;2164;53;0;Swipe ;Grocery;151.48;0
810321933;46;F;2;Graduate;Single;CA;91750;no;no;no;cellular;White-collar;18037;5;Blue;125;1;93;03-12-2023;Week-49;Q4;2023;11229;1054;1898;36;0.094;Swipe ;Bills;322.66;0
810347208;42;F;4;Uneducated;Single;NY;91750;no;no;no;cellular;Blue-collar;12047;3;Silver;370;1;86;03-12-2023;Week-49;Q4;2023;34516;2264;1330;31;0.066;Swipe ;Travel;199.5;0
810449883;36;F;3;High School;Married;CA;91750;yes;yes;no;unknown;Selfemployeed;11022;5;Blue;250;0;93;03-12-2023;Week-49;Q4;2023;2215;1915;1270;27;0.865;Swipe ;Bills;88.9;0
810493458;45;F;3;Graduate;Unknown;NJ;91750;no;yes;yes;cellular;Selfemployeed;59935;3;Blue;250;0;103;03-12-2023;Week-49;Q4;2023;4058;1349;4388;72;0.332;Chip ;Entertainment;526.56;0
810545733;50;M;3;Uneducated;Married;MN;91750;no;no;no;unknown;Retirees;54366;4;Blue;275;1;103;03-12-2023;Week-49;Q4;2023;2373;1480;4228;63;0.624;Online ;Fuel;422.8;0
810586833;36;F;0;Unknown;Married;CA;91750;no;no;no;cellular;Businessman;37254;5;Blue;370;1;81;03-12-2023;Week-49;Q4;2023;29638;857;3429;78;0.029;Chip ;Entertainment;342.9;0
810667158;49;F;2;High School;Married;CA;91750;yes;no;no;cellular;Blue-collar;58467;4;Blue;425;1;76;03-12-2023;Week-49;Q4;2023;2430;974;4344;75;0.401;Chip ;Fuel;347.52;0
810789708;61;M;0;Post-Graduate;Single;TX;91750;no;no;no;cellular;White-collar;69776;3;Blue;125;1;78;03-12-2023;Week-49;Q4;2023;2256;0;4587;92;0;Swipe ;Grocery;779.79;0
810856833;56;F;3;Graduate;Married;CA;91750;no;no;no;cellular;Govt;18264;4;Blue;225;1;110;03-12-2023;Week-49;Q4;2023;11962;1025;1907;52;0.086;Swipe ;Bills;457.68;0
810868758;44;F;2;Uneducated;Single;NY;91750;no;yes;no;cellular;Businessman;26400;5;Blue;175;0;101;03-12-2023;Week-49;Q4;2023;12078;1687;2384;52;0.14;Swipe ;Fuel;166.88;0
810875958;53;F;4;Graduate;Married;CA;91750;no;no;no;cellular;Blue-collar;28173;4;Blue;95;1;63;03-12-2023;Week-49;Q4;2023;2016;395;2473;44;0.196;Chip ;Bills;544.06;0
810974958;55;F;1;Graduate;Married;CA;91750;no;yes;yes;cellular;Businessman;27616;4;Blue;290;1;63;03-12-2023;Week-49;Q4;2023;4123;1760;2447;40;0.427;Chip ;Bills;367.05;0
810986883;46;M;2;Uneducated;Unknown;NY;91750;yes;no;no;cellular;Retirees;79204;4;Blue;175;1;111;03-12-2023;Week-49;Q4;2023;2557;1898;4808;83;0.742;Swipe ;Fuel;336.56;0
811005858;54;F;2;Doctorate;Single;CA;91750;no;no;no;cellular;Govt;33503;5;Blue;440;0;119;03-12-2023;Week-49;Q4;2023;1438.3;0;2914;70;0;Swipe ;Entertainment;233.12;0
811013658;43;F;5;Graduate;Single;MI;91750;yes;no;no;cellular;Selfemployeed;35598;3;Blue;245;1;92;03-12-2023;Week-49;Q4;2023;10816;871;3221;68;0.081;Swipe ;Entertainment;611.99;0
811035483;44;F;3;Graduate;Married;CA;91750;no;no;no;unknown;Selfemployeed;14975;3;Silver;175;0;74;03-12-2023;Week-49;Q4;2023;34516;0;1641;35;0;Swipe ;Bills;393.84;0
811076883;50;M;1;Graduate;Married;FL;91750;no;no;no;cellular;White-collar;91644;5;Blue;175;0;81;03-12-2023;Week-49;Q4;2023;7979;0;5056;63;0;Swipe ;Bills;556.16;0
811081083;60;F;1;Graduate;Single;NY;91750;yes;no;no;cellular;Selfemployeed;59107;4;Blue;300;0;82;03-12-2023;Week-49;Q4;2023;1532;1183;4359;78;0.772;Swipe ;Bills;871.8;0
811095483;36;F;4;Unknown;Single;CA;91750;yes;no;no;unknown;Selfemployeed;14975;5;Silver;415;0;43;03-12-2023;Week-49;Q4;2023;21163;2517;1732;35;0.119;Chip ;Fuel;433;0
811111083;35;F;2;Graduate;Single;CA;91750;no;no;no;cellular;Blue-collar;14537;5;Blue;320;1;114;03-12-2023;Week-49;Q4;2023;2863;2517;1458;39;0.879;Swipe ;Fuel;393.66;0
811140933;41;M;4;Graduate;Unknown;NJ;91750;no;yes;no;cellular;Govt;96094;4;Blue;485;0;98;03-12-2023;Week-49;Q4;2023;2616;1786;5219;63;0.683;Chip ;Fuel;417.52;0
811457058;35;F;4;High School;Married;CA;91750;no;yes;no;cellular;Businessman;18680;5;Blue;125;0;66;03-12-2023;Week-49;Q4;2023;5881;2005;1931;56;0.341;Swipe ;Entertainment;386.2;0
811463283;64;F;0;Doctorate;Married;FL;91750;no;yes;no;cellular;Blue-collar;36006;5;Blue;345;1;97;03-12-2023;Week-49;Q4;2023;22437;1389;3283;50;0.062;Chip ;Entertainment;492.45;0
811467708;40;F;5;Graduate;Married;CA;91750;yes;yes;no;unknown;Businessman;26464;5;Blue;490;0;96;03-12-2023;Week-49;Q4;2023;22399;1431;2390;62;0.064;Swipe ;Travel;167.3;0
811475733;42;F;2;Graduate;Unknown;CA;91750;yes;yes;yes;unknown;Retirees;27405;3;Blue;245;1;109;03-12-2023;Week-49;Q4;2023;3339;0;2432;48;0;Chip ;Bills;340.48;0
811527933;42;F;3;Uneducated;Married;NY;91750;no;no;no;telephone;Blue-collar;24988;5;Silver;295;0;105;03-12-2023;Week-49;Q4;2023;10885;1758;2291;39;0.162;Chip ;Entertainment;481.11;0
